occurence_PK,OCC_DATE,OCC_HOUR,OCC_DAY,OCC_MONTH,OCC_YEAR
1,2014-01-01 05:00:00+00:00,5,1,1,2014
2,2013-12-31 05:00:00+00:00,5,31,12,2013
3,1998-06-01 04:00:00+00:00,4,1,6,1998
4,2013-12-25 05:00:00+00:00,5,25,12,2013
5,2013-12-26 05:00:00+00:00,5,26,12,2013
6,2012-03-01 05:00:00+00:00,5,1,3,2012
7,2013-12-29 05:00:00+00:00,5,29,12,2013
8,2013-12-30 05:00:00+00:00,5,30,12,2013
9,2014-01-02 05:00:00+00:00,5,2,1,2014
10,2013-05-01 04:00:00+00:00,4,1,5,2013
11,2013-06-27 04:00:00+00:00,4,27,6,2013
12,2013-12-24 05:00:00+00:00,5,24,12,2013
13,2013-11-21 05:00:00+00:00,5,21,11,2013
14,2013-12-23 05:00:00+00:00,5,23,12,2013
15,2014-01-03 05:00:00+00:00,5,3,1,2014
16,2013-12-20 05:00:00+00:00,5,20,12,2013
17,2013-12-19 05:00:00+00:00,5,19,12,2013
18,2013-12-18 05:00:00+00:00,5,18,12,2013
19,2014-01-04 05:00:00+00:00,5,4,1,2014
20,2013-01-04 05:00:00+00:00,5,4,1,2013
21,2013-11-15 05:00:00+00:00,5,15,11,2013
22,2013-11-27 05:00:00+00:00,5,27,11,2013
23,2014-01-05 05:00:00+00:00,5,5,1,2014
24,2013-01-05 05:00:00+00:00,5,5,1,2013
25,2013-09-23 04:00:00+00:00,4,23,9,2013
26,2013-12-21 05:00:00+00:00,5,21,12,2013
27,1996-01-31 05:00:00+00:00,5,31,1,1996
28,2014-01-06 05:00:00+00:00,5,6,1,2014
29,2013-12-28 05:00:00+00:00,5,28,12,2013
30,2013-12-01 05:00:00+00:00,5,1,12,2013
31,2013-12-02 05:00:00+00:00,5,2,12,2013
32,2013-09-12 04:00:00+00:00,4,12,9,2013
33,2013-12-17 05:00:00+00:00,5,17,12,2013
34,2013-11-11 05:00:00+00:00,5,11,11,2013
35,2014-01-07 05:00:00+00:00,5,7,1,2014
36,2013-12-22 05:00:00+00:00,5,22,12,2013
37,2013-12-13 05:00:00+00:00,5,13,12,2013
38,2013-09-26 04:00:00+00:00,4,26,9,2013
39,2014-01-08 05:00:00+00:00,5,8,1,2014
40,2013-12-14 05:00:00+00:00,5,14,12,2013
41,2013-12-07 05:00:00+00:00,5,7,12,2013
42,2014-01-09 05:00:00+00:00,5,9,1,2014
43,2013-12-27 05:00:00+00:00,5,27,12,2013
44,2013-12-06 05:00:00+00:00,5,6,12,2013
45,2014-01-10 05:00:00+00:00,5,10,1,2014
46,2013-07-14 04:00:00+00:00,4,14,7,2013
47,2013-12-11 05:00:00+00:00,5,11,12,2013
48,2014-01-11 05:00:00+00:00,5,11,1,2014
49,2014-01-12 05:00:00+00:00,5,12,1,2014
50,2013-09-30 04:00:00+00:00,4,30,9,2013
51,2014-01-13 05:00:00+00:00,5,13,1,2014
52,2003-01-01 05:00:00+00:00,5,1,1,2003
53,2013-01-01 05:00:00+00:00,5,1,1,2013
54,2013-01-13 05:00:00+00:00,5,13,1,2013
55,2014-01-14 05:00:00+00:00,5,14,1,2014
56,2013-12-15 05:00:00+00:00,5,15,12,2013
57,2013-11-23 05:00:00+00:00,5,23,11,2013
58,2014-01-15 05:00:00+00:00,5,15,1,2014
59,2013-01-15 05:00:00+00:00,5,15,1,2013
60,2014-01-16 05:00:00+00:00,5,16,1,2014
61,2013-02-05 05:00:00+00:00,5,5,2,2013
62,2013-11-01 04:00:00+00:00,4,1,11,2013
63,2014-01-17 05:00:00+00:00,5,17,1,2014
64,2012-05-01 04:00:00+00:00,4,1,5,2012
65,2013-06-05 04:00:00+00:00,4,5,6,2013
66,2014-01-18 05:00:00+00:00,5,18,1,2014
67,2013-02-17 05:00:00+00:00,5,17,2,2013
68,2013-10-28 04:00:00+00:00,4,28,10,2013
69,2011-03-01 05:00:00+00:00,5,1,3,2011
70,2014-01-19 05:00:00+00:00,5,19,1,2014
71,2010-06-01 04:00:00+00:00,4,1,6,2010
72,2013-10-01 04:00:00+00:00,4,1,10,2013
73,2004-01-01 05:00:00+00:00,5,1,1,2004
74,2012-05-19 04:00:00+00:00,4,19,5,2012
75,2014-01-20 05:00:00+00:00,5,20,1,2014
76,2013-11-14 05:00:00+00:00,5,14,11,2013
77,2014-01-21 05:00:00+00:00,5,21,1,2014
78,2013-09-02 04:00:00+00:00,4,2,9,2013
79,2013-09-11 04:00:00+00:00,4,11,9,2013
80,2009-01-15 05:00:00+00:00,5,15,1,2009
81,2014-01-22 05:00:00+00:00,5,22,1,2014
82,2013-03-15 04:00:00+00:00,4,15,3,2013
83,2013-08-30 04:00:00+00:00,4,30,8,2013
84,2014-01-23 05:00:00+00:00,5,23,1,2014
85,2013-10-20 04:00:00+00:00,4,20,10,2013
86,2013-08-29 04:00:00+00:00,4,29,8,2013
87,2014-01-24 05:00:00+00:00,5,24,1,2014
88,2013-11-20 05:00:00+00:00,5,20,11,2013
89,2013-10-17 04:00:00+00:00,4,17,10,2013
90,2014-01-25 05:00:00+00:00,5,25,1,2014
91,2014-01-26 05:00:00+00:00,5,26,1,2014
92,2013-01-20 05:00:00+00:00,5,20,1,2013
93,2013-08-03 04:00:00+00:00,4,3,8,2013
94,2014-01-27 05:00:00+00:00,5,27,1,2014
95,2013-11-25 05:00:00+00:00,5,25,11,2013
96,2013-08-27 04:00:00+00:00,4,27,8,2013
97,2014-01-28 05:00:00+00:00,5,28,1,2014
98,2013-11-06 05:00:00+00:00,5,6,11,2013
99,2013-01-27 05:00:00+00:00,5,27,1,2013
100,2013-11-30 05:00:00+00:00,5,30,11,2013
101,2013-11-10 05:00:00+00:00,5,10,11,2013
102,2014-01-29 05:00:00+00:00,5,29,1,2014
103,2013-08-16 04:00:00+00:00,4,16,8,2013
104,2013-10-14 04:00:00+00:00,4,14,10,2013
105,2014-01-30 05:00:00+00:00,5,30,1,2014
106,2013-09-27 04:00:00+00:00,4,27,9,2013
107,2014-01-31 05:00:00+00:00,5,31,1,2014
108,2013-09-01 04:00:00+00:00,4,1,9,2013
109,2012-01-01 05:00:00+00:00,5,1,1,2012
110,2014-02-01 05:00:00+00:00,5,1,2,2014
111,2014-02-02 05:00:00+00:00,5,2,2,2014
112,2013-09-10 04:00:00+00:00,4,10,9,2013
113,2014-02-03 05:00:00+00:00,5,3,2,2014
114,2014-02-04 05:00:00+00:00,5,4,2,2014
115,2013-06-01 04:00:00+00:00,4,1,6,2013
116,2014-02-05 05:00:00+00:00,5,5,2,2014
117,2013-10-18 04:00:00+00:00,4,18,10,2013
118,2014-02-06 05:00:00+00:00,5,6,2,2014
119,2011-01-23 05:00:00+00:00,5,23,1,2011
120,2004-05-23 04:00:00+00:00,4,23,5,2004
121,2012-12-01 05:00:00+00:00,5,1,12,2012
122,2014-02-07 05:00:00+00:00,5,7,2,2014
123,2013-02-01 05:00:00+00:00,5,1,2,2013
124,2013-06-30 04:00:00+00:00,4,30,6,2013
125,2014-02-08 05:00:00+00:00,5,8,2,2014
126,2013-02-12 05:00:00+00:00,5,12,2,2013
127,2012-06-01 04:00:00+00:00,4,1,6,2012
128,2014-02-09 05:00:00+00:00,5,9,2,2014
129,2013-11-03 04:00:00+00:00,4,3,11,2013
130,2013-10-07 04:00:00+00:00,4,7,10,2013
131,2014-02-10 05:00:00+00:00,5,10,2,2014
132,2014-02-11 05:00:00+00:00,5,11,2,2014
133,2010-10-01 04:00:00+00:00,4,1,10,2010
134,2013-12-08 05:00:00+00:00,5,8,12,2013
135,2013-10-11 04:00:00+00:00,4,11,10,2013
136,2013-09-21 04:00:00+00:00,4,21,9,2013
137,2014-02-12 05:00:00+00:00,5,12,2,2014
138,1999-10-01 04:00:00+00:00,4,1,10,1999
139,2014-02-13 05:00:00+00:00,5,13,2,2014
140,2013-02-10 05:00:00+00:00,5,10,2,2013
141,2014-02-14 05:00:00+00:00,5,14,2,2014
142,2013-04-01 04:00:00+00:00,4,1,4,2013
143,2013-10-09 04:00:00+00:00,4,9,10,2013
144,2008-01-01 05:00:00+00:00,5,1,1,2008
145,2014-02-15 05:00:00+00:00,5,15,2,2014
146,2011-01-01 05:00:00+00:00,5,1,1,2011
147,2013-07-01 04:00:00+00:00,4,1,7,2013
148,2011-02-07 05:00:00+00:00,5,7,2,2011
149,2014-02-16 05:00:00+00:00,5,16,2,2014
150,2014-02-17 05:00:00+00:00,5,17,2,2014
151,2014-02-18 05:00:00+00:00,5,18,2,2014
152,2009-04-12 04:00:00+00:00,4,12,4,2009
153,2013-11-26 05:00:00+00:00,5,26,11,2013
154,2013-08-02 04:00:00+00:00,4,2,8,2013
155,2013-03-31 04:00:00+00:00,4,31,3,2013
156,2014-02-19 05:00:00+00:00,5,19,2,2014
157,2012-02-19 05:00:00+00:00,5,19,2,2012
158,2012-11-01 04:00:00+00:00,4,1,11,2012
159,2014-02-20 05:00:00+00:00,5,20,2,2014
160,2014-02-21 05:00:00+00:00,5,21,2,2014
161,2014-02-22 05:00:00+00:00,5,22,2,2014
162,2014-02-23 05:00:00+00:00,5,23,2,2014
163,2014-02-24 05:00:00+00:00,5,24,2,2014
164,2014-02-25 05:00:00+00:00,5,25,2,2014
165,2012-08-22 04:00:00+00:00,4,22,8,2012
166,2014-02-26 05:00:00+00:00,5,26,2,2014
167,2012-07-28 04:00:00+00:00,4,28,7,2012
168,2006-01-01 05:00:00+00:00,5,1,1,2006
169,2013-12-10 05:00:00+00:00,5,10,12,2013
170,2013-08-28 04:00:00+00:00,4,28,8,2013
171,2014-02-27 05:00:00+00:00,5,27,2,2014
172,2012-04-01 04:00:00+00:00,4,1,4,2012
173,2013-10-16 04:00:00+00:00,4,16,10,2013
174,2014-02-28 05:00:00+00:00,5,28,2,2014
175,2014-03-01 05:00:00+00:00,5,1,3,2014
176,2014-03-02 05:00:00+00:00,5,2,3,2014
177,2013-08-15 04:00:00+00:00,4,15,8,2013
178,2014-03-03 05:00:00+00:00,5,3,3,2014
179,2013-08-09 04:00:00+00:00,4,9,8,2013
180,2014-03-04 05:00:00+00:00,5,4,3,2014
181,2013-04-13 04:00:00+00:00,4,13,4,2013
182,2013-10-25 04:00:00+00:00,4,25,10,2013
183,1989-01-01 05:00:00+00:00,5,1,1,1989
184,2013-11-13 05:00:00+00:00,5,13,11,2013
185,2014-03-05 05:00:00+00:00,5,5,3,2014
186,2014-03-06 05:00:00+00:00,5,6,3,2014
187,1995-01-01 05:00:00+00:00,5,1,1,1995
188,2014-03-07 05:00:00+00:00,5,7,3,2014
189,2014-03-08 05:00:00+00:00,5,8,3,2014
190,2014-03-09 05:00:00+00:00,5,9,3,2014
191,2014-03-10 04:00:00+00:00,4,10,3,2014
192,2013-09-14 04:00:00+00:00,4,14,9,2013
193,1986-01-01 05:00:00+00:00,5,1,1,1986
194,1987-01-01 05:00:00+00:00,5,1,1,1987
195,2014-03-11 04:00:00+00:00,4,11,3,2014
196,2014-03-12 04:00:00+00:00,4,12,3,2014
197,2014-03-13 04:00:00+00:00,4,13,3,2014
198,2014-03-14 04:00:00+00:00,4,14,3,2014
199,2013-03-14 04:00:00+00:00,4,14,3,2013
200,2014-03-15 04:00:00+00:00,4,15,3,2014
201,2010-09-01 04:00:00+00:00,4,1,9,2010
202,2014-03-16 04:00:00+00:00,4,16,3,2014
203,2014-03-17 04:00:00+00:00,4,17,3,2014
204,2013-03-01 05:00:00+00:00,5,1,3,2013
205,2014-03-18 04:00:00+00:00,4,18,3,2014
206,2000-11-22 05:00:00+00:00,5,22,11,2000
207,2014-03-19 04:00:00+00:00,4,19,3,2014
208,2014-03-20 04:00:00+00:00,4,20,3,2014
209,2014-03-21 04:00:00+00:00,4,21,3,2014
210,2013-06-29 04:00:00+00:00,4,29,6,2013
211,2014-03-22 04:00:00+00:00,4,22,3,2014
212,2012-06-24 04:00:00+00:00,4,24,6,2012
213,2013-02-25 05:00:00+00:00,5,25,2,2013
214,2014-03-23 04:00:00+00:00,4,23,3,2014
215,2014-03-24 04:00:00+00:00,4,24,3,2014
216,2012-05-15 04:00:00+00:00,4,15,5,2012
217,2013-07-03 04:00:00+00:00,4,3,7,2013
218,2010-04-13 04:00:00+00:00,4,13,4,2010
219,2014-03-25 04:00:00+00:00,4,25,3,2014
220,2014-03-26 04:00:00+00:00,4,26,3,2014
221,2013-01-23 05:00:00+00:00,5,23,1,2013
222,2014-03-27 04:00:00+00:00,4,27,3,2014
223,2012-07-01 04:00:00+00:00,4,1,7,2012
224,2014-03-28 04:00:00+00:00,4,28,3,2014
225,2013-03-06 05:00:00+00:00,5,6,3,2013
226,2014-03-29 04:00:00+00:00,4,29,3,2014
227,2013-12-03 05:00:00+00:00,5,3,12,2013
228,2013-09-16 04:00:00+00:00,4,16,9,2013
229,2014-03-30 04:00:00+00:00,4,30,3,2014
230,2013-08-23 04:00:00+00:00,4,23,8,2013
231,2014-03-31 04:00:00+00:00,4,31,3,2014
232,2014-04-01 04:00:00+00:00,4,1,4,2014
233,2014-04-02 04:00:00+00:00,4,2,4,2014
234,2009-01-01 05:00:00+00:00,5,1,1,2009
235,2014-04-03 04:00:00+00:00,4,3,4,2014
236,2014-04-04 04:00:00+00:00,4,4,4,2014
237,2011-06-20 04:00:00+00:00,4,20,6,2011
238,2014-04-05 04:00:00+00:00,4,5,4,2014
239,2014-04-06 04:00:00+00:00,4,6,4,2014
240,2014-04-07 04:00:00+00:00,4,7,4,2014
241,2014-04-08 04:00:00+00:00,4,8,4,2014
242,2014-04-09 04:00:00+00:00,4,9,4,2014
243,2014-04-10 04:00:00+00:00,4,10,4,2014
244,2013-02-20 05:00:00+00:00,5,20,2,2013
245,2014-04-11 04:00:00+00:00,4,11,4,2014
246,2013-08-01 04:00:00+00:00,4,1,8,2013
247,2009-05-01 04:00:00+00:00,4,1,5,2009
248,2012-03-21 04:00:00+00:00,4,21,3,2012
249,2014-04-12 04:00:00+00:00,4,12,4,2014
250,2014-04-13 04:00:00+00:00,4,13,4,2014
251,2012-12-17 05:00:00+00:00,5,17,12,2012
252,2014-04-14 04:00:00+00:00,4,14,4,2014
253,2011-12-01 05:00:00+00:00,5,1,12,2011
254,2014-04-15 04:00:00+00:00,4,15,4,2014
255,2013-09-28 04:00:00+00:00,4,28,9,2013
256,2012-10-28 04:00:00+00:00,4,28,10,2012
257,2013-12-09 05:00:00+00:00,5,9,12,2013
258,2014-04-16 04:00:00+00:00,4,16,4,2014
259,2013-04-16 04:00:00+00:00,4,16,4,2013
260,2014-04-17 04:00:00+00:00,4,17,4,2014
261,2010-03-01 05:00:00+00:00,5,1,3,2010
262,2013-02-09 05:00:00+00:00,5,9,2,2013
263,2013-05-09 04:00:00+00:00,4,9,5,2013
264,2014-04-18 04:00:00+00:00,4,18,4,2014
265,2014-04-19 04:00:00+00:00,4,19,4,2014
266,2014-04-20 04:00:00+00:00,4,20,4,2014
267,2010-11-01 04:00:00+00:00,4,1,11,2010
268,2014-04-21 04:00:00+00:00,4,21,4,2014
269,2014-04-22 04:00:00+00:00,4,22,4,2014
270,2013-04-22 04:00:00+00:00,4,22,4,2013
271,2013-04-21 04:00:00+00:00,4,21,4,2013
272,2014-04-23 04:00:00+00:00,4,23,4,2014
273,2014-04-24 04:00:00+00:00,4,24,4,2014
274,1978-04-10 04:00:00+00:00,4,10,4,1978
275,2014-04-25 04:00:00+00:00,4,25,4,2014
276,2014-04-26 04:00:00+00:00,4,26,4,2014
277,1998-01-01 05:00:00+00:00,5,1,1,1998
278,2014-04-27 04:00:00+00:00,4,27,4,2014
279,2014-04-28 04:00:00+00:00,4,28,4,2014
280,2013-07-28 04:00:00+00:00,4,28,7,2013
281,2010-04-17 04:00:00+00:00,4,17,4,2010
282,2014-04-29 04:00:00+00:00,4,29,4,2014
283,2014-04-30 04:00:00+00:00,4,30,4,2014
284,2013-11-09 05:00:00+00:00,5,9,11,2013
285,2011-06-01 04:00:00+00:00,4,1,6,2011
286,2010-11-23 05:00:00+00:00,5,23,11,2010
287,2014-05-01 04:00:00+00:00,4,1,5,2014
288,2014-05-02 04:00:00+00:00,4,2,5,2014
289,2014-05-03 04:00:00+00:00,4,3,5,2014
290,2014-05-04 04:00:00+00:00,4,4,5,2014
291,2014-05-05 04:00:00+00:00,4,5,5,2014
292,2014-05-06 04:00:00+00:00,4,6,5,2014
293,2014-05-07 04:00:00+00:00,4,7,5,2014
294,2014-05-08 04:00:00+00:00,4,8,5,2014
295,2014-05-09 04:00:00+00:00,4,9,5,2014
296,2013-03-26 04:00:00+00:00,4,26,3,2013
297,2013-06-12 04:00:00+00:00,4,12,6,2013
298,2000-01-01 05:00:00+00:00,5,1,1,2000
299,2006-10-01 04:00:00+00:00,4,1,10,2006
300,2014-05-10 04:00:00+00:00,4,10,5,2014
301,2011-02-01 05:00:00+00:00,5,1,2,2011
302,2014-05-11 04:00:00+00:00,4,11,5,2014
303,2014-05-12 04:00:00+00:00,4,12,5,2014
304,2010-12-02 05:00:00+00:00,5,2,12,2010
305,2014-05-13 04:00:00+00:00,4,13,5,2014
306,2008-12-01 05:00:00+00:00,5,1,12,2008
307,2014-05-14 04:00:00+00:00,4,14,5,2014
308,2009-10-06 04:00:00+00:00,4,6,10,2009
309,2014-05-15 04:00:00+00:00,4,15,5,2014
310,2014-05-16 04:00:00+00:00,4,16,5,2014
311,2014-05-17 04:00:00+00:00,4,17,5,2014
312,2014-05-18 04:00:00+00:00,4,18,5,2014
313,2014-05-19 04:00:00+00:00,4,19,5,2014
314,2014-05-20 04:00:00+00:00,4,20,5,2014
315,2014-05-21 04:00:00+00:00,4,21,5,2014
316,2014-05-22 04:00:00+00:00,4,22,5,2014
317,2014-05-23 04:00:00+00:00,4,23,5,2014
318,2011-10-01 04:00:00+00:00,4,1,10,2011
319,2014-05-24 04:00:00+00:00,4,24,5,2014
320,2013-11-16 05:00:00+00:00,5,16,11,2013
321,2014-05-25 04:00:00+00:00,4,25,5,2014
322,2014-05-26 04:00:00+00:00,4,26,5,2014
323,2014-05-27 04:00:00+00:00,4,27,5,2014
324,2014-05-28 04:00:00+00:00,4,28,5,2014
325,2014-05-29 04:00:00+00:00,4,29,5,2014
326,2014-05-30 04:00:00+00:00,4,30,5,2014
327,2014-05-31 04:00:00+00:00,4,31,5,2014
328,2014-06-01 04:00:00+00:00,4,1,6,2014
329,2013-09-17 04:00:00+00:00,4,17,9,2013
330,2014-06-02 04:00:00+00:00,4,2,6,2014
331,2014-06-03 04:00:00+00:00,4,3,6,2014
332,2014-06-04 04:00:00+00:00,4,4,6,2014
333,2014-06-05 04:00:00+00:00,4,5,6,2014
334,2014-06-06 04:00:00+00:00,4,6,6,2014
335,2014-06-07 04:00:00+00:00,4,7,6,2014
336,2014-06-08 04:00:00+00:00,4,8,6,2014
337,2013-08-19 04:00:00+00:00,4,19,8,2013
338,2014-06-09 04:00:00+00:00,4,9,6,2014
339,2009-10-01 04:00:00+00:00,4,1,10,2009
340,2013-08-14 04:00:00+00:00,4,14,8,2013
341,2014-06-10 04:00:00+00:00,4,10,6,2014
342,2014-06-11 04:00:00+00:00,4,11,6,2014
343,2013-06-11 04:00:00+00:00,4,11,6,2013
344,2014-06-12 04:00:00+00:00,4,12,6,2014
345,2014-06-13 04:00:00+00:00,4,13,6,2014
346,2014-06-14 04:00:00+00:00,4,14,6,2014
347,2011-06-14 04:00:00+00:00,4,14,6,2011
348,2014-06-15 04:00:00+00:00,4,15,6,2014
349,2014-06-16 04:00:00+00:00,4,16,6,2014
350,2014-06-17 04:00:00+00:00,4,17,6,2014
351,2014-06-18 04:00:00+00:00,4,18,6,2014
352,2014-06-19 04:00:00+00:00,4,19,6,2014
353,2012-07-17 04:00:00+00:00,4,17,7,2012
354,2014-06-20 04:00:00+00:00,4,20,6,2014
355,2013-10-15 04:00:00+00:00,4,15,10,2013
356,2014-06-21 04:00:00+00:00,4,21,6,2014
357,2014-06-22 04:00:00+00:00,4,22,6,2014
358,2014-06-23 04:00:00+00:00,4,23,6,2014
359,2014-06-24 04:00:00+00:00,4,24,6,2014
360,2013-01-21 05:00:00+00:00,5,21,1,2013
361,2012-07-11 04:00:00+00:00,4,11,7,2012
362,2014-06-25 04:00:00+00:00,4,25,6,2014
363,2014-06-26 04:00:00+00:00,4,26,6,2014
364,2014-06-27 04:00:00+00:00,4,27,6,2014
365,2014-06-28 04:00:00+00:00,4,28,6,2014
366,2013-09-15 04:00:00+00:00,4,15,9,2013
367,2014-06-29 04:00:00+00:00,4,29,6,2014
368,2014-06-30 04:00:00+00:00,4,30,6,2014
369,2013-06-23 04:00:00+00:00,4,23,6,2013
370,2014-07-01 04:00:00+00:00,4,1,7,2014
371,2014-07-02 04:00:00+00:00,4,2,7,2014
372,2014-07-03 04:00:00+00:00,4,3,7,2014
373,2008-09-01 04:00:00+00:00,4,1,9,2008
374,2013-11-22 05:00:00+00:00,5,22,11,2013
375,2014-07-04 04:00:00+00:00,4,4,7,2014
376,2014-07-05 04:00:00+00:00,4,5,7,2014
377,2014-07-06 04:00:00+00:00,4,6,7,2014
378,2014-07-07 04:00:00+00:00,4,7,7,2014
379,2014-07-08 04:00:00+00:00,4,8,7,2014
380,2014-07-09 04:00:00+00:00,4,9,7,2014
381,2014-07-10 04:00:00+00:00,4,10,7,2014
382,2012-02-01 05:00:00+00:00,5,1,2,2012
383,2014-07-11 04:00:00+00:00,4,11,7,2014
384,2014-07-12 04:00:00+00:00,4,12,7,2014
385,2014-07-13 04:00:00+00:00,4,13,7,2014
386,2014-07-14 04:00:00+00:00,4,14,7,2014
387,2014-07-15 04:00:00+00:00,4,15,7,2014
388,2014-07-16 04:00:00+00:00,4,16,7,2014
389,2014-07-17 04:00:00+00:00,4,17,7,2014
390,2014-07-18 04:00:00+00:00,4,18,7,2014
391,2014-07-19 04:00:00+00:00,4,19,7,2014
392,2014-07-20 04:00:00+00:00,4,20,7,2014
393,2014-07-21 04:00:00+00:00,4,21,7,2014
394,2014-07-22 04:00:00+00:00,4,22,7,2014
395,2013-09-06 04:00:00+00:00,4,6,9,2013
396,2014-07-23 04:00:00+00:00,4,23,7,2014
397,2012-02-11 05:00:00+00:00,5,11,2,2012
398,2014-07-24 04:00:00+00:00,4,24,7,2014
399,2014-07-25 04:00:00+00:00,4,25,7,2014
400,2014-07-26 04:00:00+00:00,4,26,7,2014
401,2014-07-27 04:00:00+00:00,4,27,7,2014
402,2014-07-28 04:00:00+00:00,4,28,7,2014
403,2010-12-13 05:00:00+00:00,5,13,12,2010
404,2013-03-05 05:00:00+00:00,5,5,3,2013
405,2014-07-29 04:00:00+00:00,4,29,7,2014
406,2014-07-30 04:00:00+00:00,4,30,7,2014
407,2014-07-31 04:00:00+00:00,4,31,7,2014
408,2012-08-01 04:00:00+00:00,4,1,8,2012
409,2013-03-29 04:00:00+00:00,4,29,3,2013
410,2014-08-01 04:00:00+00:00,4,1,8,2014
411,2012-12-31 05:00:00+00:00,5,31,12,2012
412,2013-08-18 04:00:00+00:00,4,18,8,2013
413,2014-08-02 04:00:00+00:00,4,2,8,2014
414,2014-08-03 04:00:00+00:00,4,3,8,2014
415,2011-10-30 04:00:00+00:00,4,30,10,2011
416,2014-08-04 04:00:00+00:00,4,4,8,2014
417,2014-08-05 04:00:00+00:00,4,5,8,2014
418,2014-08-06 04:00:00+00:00,4,6,8,2014
419,2011-06-09 04:00:00+00:00,4,9,6,2011
420,2014-08-07 04:00:00+00:00,4,7,8,2014
421,2013-09-25 04:00:00+00:00,4,25,9,2013
422,2014-08-08 04:00:00+00:00,4,8,8,2014
423,2011-04-01 04:00:00+00:00,4,1,4,2011
424,2014-08-09 04:00:00+00:00,4,9,8,2014
425,2008-06-01 04:00:00+00:00,4,1,6,2008
426,2014-08-10 04:00:00+00:00,4,10,8,2014
427,2011-12-02 05:00:00+00:00,5,2,12,2011
428,2014-08-11 04:00:00+00:00,4,11,8,2014
429,2014-08-12 04:00:00+00:00,4,12,8,2014
430,2014-08-13 04:00:00+00:00,4,13,8,2014
431,2014-08-14 04:00:00+00:00,4,14,8,2014
432,2014-08-15 04:00:00+00:00,4,15,8,2014
433,2014-08-16 04:00:00+00:00,4,16,8,2014
434,2014-08-17 04:00:00+00:00,4,17,8,2014
435,2014-08-18 04:00:00+00:00,4,18,8,2014
436,2014-08-19 04:00:00+00:00,4,19,8,2014
437,2014-08-20 04:00:00+00:00,4,20,8,2014
438,2014-08-21 04:00:00+00:00,4,21,8,2014
439,2014-08-22 04:00:00+00:00,4,22,8,2014
440,2014-08-23 04:00:00+00:00,4,23,8,2014
441,2014-08-24 04:00:00+00:00,4,24,8,2014
442,2014-08-25 04:00:00+00:00,4,25,8,2014
443,2000-08-01 04:00:00+00:00,4,1,8,2000
444,2002-09-01 04:00:00+00:00,4,1,9,2002
445,2014-08-26 04:00:00+00:00,4,26,8,2014
446,2014-08-27 04:00:00+00:00,4,27,8,2014
447,2014-08-28 04:00:00+00:00,4,28,8,2014
448,2010-01-08 05:00:00+00:00,5,8,1,2010
449,2010-08-28 04:00:00+00:00,4,28,8,2010
450,2013-01-09 05:00:00+00:00,5,9,1,2013
451,2014-08-29 04:00:00+00:00,4,29,8,2014
452,2014-08-30 04:00:00+00:00,4,30,8,2014
453,2014-08-31 04:00:00+00:00,4,31,8,2014
454,2014-09-01 04:00:00+00:00,4,1,9,2014
455,2013-10-05 04:00:00+00:00,4,5,10,2013
456,2014-09-02 04:00:00+00:00,4,2,9,2014
457,2014-09-03 04:00:00+00:00,4,3,9,2014
458,2014-09-04 04:00:00+00:00,4,4,9,2014
459,2008-06-06 04:00:00+00:00,4,6,6,2008
460,2012-08-17 04:00:00+00:00,4,17,8,2012
461,2014-09-05 04:00:00+00:00,4,5,9,2014
462,2014-09-06 04:00:00+00:00,4,6,9,2014
463,1994-01-01 05:00:00+00:00,5,1,1,1994
464,2014-09-07 04:00:00+00:00,4,7,9,2014
465,2014-09-08 04:00:00+00:00,4,8,9,2014
466,2014-09-09 04:00:00+00:00,4,9,9,2014
467,2014-09-10 04:00:00+00:00,4,10,9,2014
468,2014-09-11 04:00:00+00:00,4,11,9,2014
469,2014-09-12 04:00:00+00:00,4,12,9,2014
470,2012-09-01 04:00:00+00:00,4,1,9,2012
471,2014-09-13 04:00:00+00:00,4,13,9,2014
472,2014-09-14 04:00:00+00:00,4,14,9,2014
473,2014-09-15 04:00:00+00:00,4,15,9,2014
474,2014-09-16 04:00:00+00:00,4,16,9,2014
475,2013-07-09 04:00:00+00:00,4,9,7,2013
476,2014-09-17 04:00:00+00:00,4,17,9,2014
477,2011-09-01 04:00:00+00:00,4,1,9,2011
478,2014-09-18 04:00:00+00:00,4,18,9,2014
479,2014-09-19 04:00:00+00:00,4,19,9,2014
480,2014-09-20 04:00:00+00:00,4,20,9,2014
481,2014-09-21 04:00:00+00:00,4,21,9,2014
482,2014-09-22 04:00:00+00:00,4,22,9,2014
483,2011-09-22 04:00:00+00:00,4,22,9,2011
484,2013-09-18 04:00:00+00:00,4,18,9,2013
485,2013-10-19 04:00:00+00:00,4,19,10,2013
486,2014-09-23 04:00:00+00:00,4,23,9,2014
487,2014-09-24 04:00:00+00:00,4,24,9,2014
488,2009-03-11 04:00:00+00:00,4,11,3,2009
489,2014-09-25 04:00:00+00:00,4,25,9,2014
490,2014-09-26 04:00:00+00:00,4,26,9,2014
491,2014-09-27 04:00:00+00:00,4,27,9,2014
492,2014-09-28 04:00:00+00:00,4,28,9,2014
493,2014-09-29 04:00:00+00:00,4,29,9,2014
494,2011-08-01 04:00:00+00:00,4,1,8,2011
495,2014-09-30 04:00:00+00:00,4,30,9,2014
496,2013-01-07 05:00:00+00:00,5,7,1,2013
497,2014-10-01 04:00:00+00:00,4,1,10,2014
498,2014-10-02 04:00:00+00:00,4,2,10,2014
